name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2018-12-15T03:00:00,7.9,7.9,7.2,95.63,0.752,100,rain,0,0,,0.2,2,1023.4,100,5.8,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-15T04:00:00,8.4,8.4,7.9,96.65,0.749,100,rain,0,0,,0.1,4,1022.8,100,7.7,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-15T05:00:00,9.9,9.9,9.3,95.7,0.252,100,rain,0,0,,0.3,1,1021.9,100,15.2,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-15T06:00:00,8.9,8.3,8.3,96.46,0.23,100,rain,0,0,,5.5,40,1022.2,100,12.4,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-15T07:00:00,8.8,6.8,8.3,96.6,0,0,,0,0,,13,71,1021.7,100,10.5,9,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-15T08:00:00,9.3,6.9,8.3,93.61,0,0,,0,0,,16.5,50,1021.7,100,12.6,20,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-12-15T09:00:00,8.9,6.3,8.3,96.4,0,0,,0,0,,16.5,40,1022,100,10.6,39,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-15T10:00:00,8.8,5.9,8.3,96.36,0,0,,0,0,,20.4,50,1022,100,12.6,52,0.2,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-15T11:00:00,9.3,6.7,8.3,93.45,0.005,100,rain,0,0,,18.2,40,1020.9,100,7.9,57,0.2,1,,"Rain, Overcast",rain,"72055399999,KLGA,KJRB,F1417,72503014732"
"New York City,USA",2018-12-15T12:00:00,10,7.7,8.8,92.54,0,0,,0,0,,16.4,40,1019.7,100,12.6,88,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-15T13:00:00,10,7.7,8.4,89.6,0,0,,0,0,,16.5,70,1019.3,100,13.7,88,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-15T14:00:00,10.6,10.6,7.9,83.12,0,0,,0,0,,14.7,40,1019.6,100,15.8,73,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-15T15:00:00,10.6,10.6,7.8,82.83,0.23,100,rain,0,0,,16.5,50,1018.9,100,16,48,0.2,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-15T16:00:00,10.6,10.6,6.2,73.95,0,0,,0,0,37.1,22.2,30,1018,98.6,16,29,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-15T17:00:00,10,10,5.6,74.08,0,0,,0,0,,16.4,50,1019,49.8,16,12,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-15T18:00:00,10.6,10.6,5,68.21,0,0,,0,0,,22.2,40,1018.7,1.7,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-15T19:00:00,10.6,10.6,5,68.07,0,0,,0,0,31.7,25.7,40,1020,1.7,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-15T20:00:00,10.6,10.6,5,68.02,0,0,,0,0,37.1,25.6,31,1020,1.7,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-15T21:00:00,10,6.9,4.3,67.98,0,0,,0,0,,25.7,40,1020.2,50.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-15T22:00:00,9.4,6.7,4.3,70.75,0,0,,0,0,38.7,18.5,21,1020.1,99,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-15T23:00:00,8.9,5.4,4.3,73.01,0,0,,0,0,37.1,26,40,1019.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T00:00:00,8.3,4.7,4.2,75.36,0,0,,0,0,48,26,31,1018.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T01:00:00,7.8,3.6,2.8,70.66,0,0,,0,0,51.9,31.9,40,1018,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T02:00:00,7.2,2.4,2.1,70.18,0,0,,0,0,51.2,37.2,40,1017.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T03:00:00,7.2,3.1,1.6,67.93,0,0,,0,0,51.5,27.8,30,1019.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T04:00:00,5.6,0.2,3.3,84.9,0.734,100,rain,0,0,51,38.8,30,1017.7,100,15.5,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T05:00:00,5.6,1.5,3.7,88,1.017,100,rain,0,0,42.1,22.5,31,1018.7,100,8,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T06:00:00,4.9,-0.6,3.8,92.26,2.1,100,rain,0,0,52.8,37.1,30,1015.9,100,7.9,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-12-16T07:00:00,4.3,-0.5,3.3,93.16,1.852,100,rain,0,0,54.8,26.2,30,1017.3,100,9.7,8,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-16T08:00:00,4.3,-1.6,3.3,92.9,0.28,100,rain,0,0,57.3,40.6,30,1016.4,100,15.7,17,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-16T09:00:00,4.3,-0.8,3.3,92.97,0.033,100,rain,0,0,50.4,29.7,21,1016.2,100,7.7,26,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-16T10:00:00,4.9,0.2,3.8,92.25,0.026,100,rain,0,0,49.6,27.9,30,1015.8,100,12.5,29,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-16T11:00:00,4.9,0.5,3.8,92.45,0.054,100,rain,0,0,39.2,24.3,30,1014.6,100,10.6,41,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-16T12:00:00,5,0.6,4.3,95.32,0.277,100,rain,0,0,31.7,24.3,20,1012.8,100,9.6,46,0.2,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-16T13:00:00,5.6,1.2,4.3,91.59,0.058,100,rain,0,0,37.1,26,20,1011.3,100,5.8,39,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-16T14:00:00,5.6,0.7,4.3,91.38,1.991,100,rain,0,0,40.7,31.5,40,1010.5,100,3.9,24,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-16T15:00:00,4.9,0.3,3.8,92.69,1.985,100,rain,0,0,35.4,26,30,1010,100,5.8,45,0.2,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-16T16:00:00,5,1.5,3.8,92.25,1.08,100,rain,0,0,31.7,16.8,30,1009.9,100,5.9,15,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-16T17:00:00,5,1.7,3.8,92.3,0.494,100,rain,0,0,37.1,14.9,30,1009.6,100,9.7,9,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-16T18:00:00,4.9,1.7,3.8,92.39,0.547,100,rain,0,0,,14.9,39,1009.4,100,12.6,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T19:00:00,4.9,3.8,3.8,92.25,0.585,100,rain,0,0,,5.7,360,1009.5,100,15.5,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T20:00:00,4.3,1.2,3.2,93.1,1.813,100,rain,0,0,,13.2,39,1009.3,100,13.6,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T21:00:00,3.3,1.1,2.1,92.11,1.687,100,rain,0,0,,7.9,350,1008.9,100,13.5,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T22:00:00,3.3,1.9,2.7,96.16,0.987,100,rain,0,0,40.7,5.8,340,1008.7,100,16,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-16T23:00:00,3.8,3.8,2.2,89.04,0,0,,0,0,42.5,0.4,360,1008.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T00:00:00,3.8,3.8,2.2,88.85,0,0,,0,0,38.9,0.5,360,1008.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T01:00:00,3.8,1,2.2,88.99,0.023,100,rain,0,0,38.9,11.3,340,1008,100,15.9,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T02:00:00,3.8,1.9,2.2,88.96,0.014,100,rain,0,0,,7.7,330,1008.3,100,16,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T03:00:00,3.8,1.4,2.8,92.92,0,0,,0,0,31.7,9.6,340,1008.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T04:00:00,4.3,3.1,2.8,89.8,0,0,,0,0,,5.5,330,1008.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T05:00:00,4.3,2.4,2.8,89.72,0,0,,0,0,,7.7,251,1008,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T06:00:00,4.3,4.3,2.8,89.67,0,0,,0,0,,0.4,359,1008.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T07:00:00,5,3.8,2.1,81.96,0,0,,0,0,,5.6,320,1008.3,99.6,16,10,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-17T08:00:00,4.3,2,1.6,82.63,0,0,,0,0,,9.6,251,1008.3,0.8,16,40,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-17T09:00:00,5.6,2.8,2.1,78.47,0.23,100,rain,0,0,,13,251,1007.9,1.5,16,110,0.4,1,,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-17T10:00:00,6.7,5.1,2.8,76.27,0,0,,0,0,,7.8,290,1007.8,31.5,16,370,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-17T11:00:00,7.2,3.5,1.1,65.4,0,0,,0,0,37.1,24.1,300,1006.2,23.8,16,405,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2018-12-17T12:00:00,9.3,7.8,2.1,60.91,0,0,,0,0,38.9,9.6,290,1005.7,98.6,16,313,1.1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-17T13:00:00,8.3,6.6,1.1,60.41,0,0,,0,0,46,9.7,300,1005.5,100,16,105,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-17T14:00:00,7.8,6,-0.1,57.38,0,0,,0,0,53.3,9.8,310,1005.4,100,16,147,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-17T15:00:00,7.8,7,-1.7,50.86,0,0,,0,0,53.3,5.9,300,1005.5,98.6,16,86,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-17T16:00:00,7.2,5.7,-1.8,52.93,0,0,,0,0,64.8,8.2,300,1006.5,100,16,24,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-17T17:00:00,6.7,5.7,-1.8,54.79,0,0,,0,0,64.7,5.8,310,1007.3,100,16,10,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-17T18:00:00,6.7,5.1,-1.8,54.63,0,0,,0,0,61,8,310,1007.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T19:00:00,6.2,3.7,-2.9,52.2,0,0,,0,0,60.9,11.7,300,1008.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T20:00:00,6.1,4.4,-2.9,52.29,0,0,,0,0,56.2,8.2,310,1008.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T21:00:00,6.1,5.1,-2.3,54.9,0,0,,0,0,56.5,5.9,300,1008.6,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T22:00:00,5.6,4.4,-3.4,52.44,0,0,,0,0,55.4,6,290,1008.4,88.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-17T23:00:00,5.6,3.4,-3.4,52.33,0,0,,0,0,64.8,9.9,300,1008.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T00:00:00,5,3.8,-3.5,54.32,0,0,,0,0,60.6,5.8,300,1008.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T01:00:00,4.9,2.6,-4,52.47,0,0,,0,0,72.2,10,300,1009,99.6,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T02:00:00,3.8,1.7,-5.8,49.62,0,0,,0,0,65,8.1,310,1009.7,99.6,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T03:00:00,3.3,0.3,-5.8,51.4,0,0,,0,0,66,11.6,310,1010.2,89.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T04:00:00,2.8,1.3,-6.3,51.19,0,0,,0,0,53.5,5.9,300,1011.6,97.3,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T05:00:00,2.1,-0.7,-6.8,51.51,0,0,,0,0,66,9.9,330,1012.7,86.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T06:00:00,1.6,-1.3,-6.8,53.38,0,0,,0,0,64.2,10,320,1013.1,49,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T07:00:00,1.1,-2,-7.3,53.6,0,0,,0,0,68.1,10.1,310,1014.1,26.5,16,11,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-18T08:00:00,1,-2,-7.3,53.68,0,0,,0,0,77.1,9.7,320,1015.2,0.4,16,34,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-18T09:00:00,1.6,-0.9,-7.9,49.21,0,0,,0,0,53.8,8.1,330,1016.6,30.5,16,110,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-18T10:00:00,2.1,-0.8,-8,47.48,0,0,,0,0,50.2,9.9,330,1017.4,0.4,16,348,1.3,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-18T11:00:00,2.1,-0.3,-9.5,42.26,0,0,,0,0,54.9,8,340,1017.5,1.7,16,447,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-18T12:00:00,3.2,3.2,-9.5,38.99,0.23,100,rain,0,0,57.2,0.5,358,1017.5,0.4,16,490,1.8,5,,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-18T13:00:00,3.7,1.2,-9,38.91,0,0,,0,0,,9.7,300,1017.5,0.4,16,478,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-18T14:00:00,4.8,2.1,-9,36.16,0,0,,0,0,44.7,11.4,310,1017.6,0,16,412,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-18T15:00:00,4.8,3.6,-8.5,37.64,0,0,,0,0,44.6,5.9,310,1018.2,0,16,287,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-18T16:00:00,4.2,1.4,-8.5,39.37,0,0,,0,0,44.7,11.5,310,1019.2,0,16,98,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-18T17:00:00,2.7,-0.4,-7.9,45.4,0.23,100,rain,0,0,68.4,11.5,300,1020,0.4,16,14,0.1,0,,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-18T18:00:00,1.6,0,-8.4,47.32,0,0,,0,0,,5.7,320,1020.4,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T19:00:00,1.6,-0.9,-6.9,53.37,0.23,100,"rain,snow",0,0,82.1,8,310,1021,0.4,16,0,0,0,,"Snow, Rain",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T20:00:00,0.6,-2,-8.9,49.03,0,0,,0,0,,8,310,1021.2,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T21:00:00,-0.1,-3.2,-8.4,53.26,0,0,,0,0,,9.5,281,1021.4,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T22:00:00,-0.7,-3.5,-8,57.95,0,0,,0,0,,7.9,320,1021.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-18T23:00:00,-1.2,-4.1,-8,60.11,0,0,,0,0,42.5,7.8,310,1021.4,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T00:00:00,-1.7,-6.8,-8.4,60.12,0,0,,0,0,29.5,16.6,251,1021,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T01:00:00,-1.7,-3.9,-7.9,62.53,0,0,,0,0,,5.7,310,1020.9,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T02:00:00,-1.7,-3.8,-7.9,62.62,0,0,,0,0,,5.5,310,1021,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T03:00:00,-1.7,-6.1,-7.3,65.67,0,0,,0,0,,13,251,1021.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T04:00:00,-1.7,-4.6,-6.8,68.3,0,0,,0,0,,7.6,290,1021.4,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T05:00:00,-1.7,-5.2,-6.8,68.3,0,0,,0,0,,9.5,271,1021.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T06:00:00,-1.7,-6.1,-6.3,70.8,0,0,,0,0,,13,261,1022,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T07:00:00,-1.7,-6.1,-6.3,70.84,0,0,,0,0,,13,261,1022.3,0.4,16,10,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-19T08:00:00,-1.7,-5.6,-6.8,68.13,0,0,,0,0,,11.1,300,1022.2,0.8,16,34,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-19T09:00:00,-0.1,-3.7,-6.8,60.81,0,0,,0,0,68.4,11.1,272,1022.5,0.4,16,108,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-19T10:00:00,0.6,-3.3,-7.2,56.03,0,0,,0,0,,12.9,261,1022.9,0.4,16,339,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-19T11:00:00,1.6,-2,-6.8,53.7,0,0,,0,0,,12.9,241,1022.4,0.4,16,427,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-19T12:00:00,3.3,0,-6.3,49.62,0,0,,0,0,,13,239,1021.2,0.8,16,447,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-19T13:00:00,5.5,1.5,-6.3,42.46,0,0,,0,0,,22.1,249,1020.4,1.5,16,351,1.3,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-19T14:00:00,6.1,2.9,-5.2,44.33,0,0,,0,0,81.4,16.5,240,1019.7,1.5,16,366,1.3,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-19T15:00:00,6.6,4.3,-4.1,46.53,0,0,,0,0,79.6,11.2,230,1019.4,1.5,16,150,0.5,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-12-19T16:00:00,6.7,4.8,-3,50.33,0,0,,0,0,60.8,9.4,200,1019.5,1.5,16,78,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,72503014732"
"New York City,USA",2018-12-19T17:00:00,5.7,2.6,-1.8,58.65,0,0,,0,0,,14.7,229,1019.8,1.5,16,17,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,72503014732"
"New York City,USA",2018-12-19T18:00:00,5,2.4,-1.9,61.05,0,0,,0,0,63,11.2,259,1020,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T19:00:00,5,2.8,-2.3,59.26,0,0,,0,0,,9.5,249,1020.1,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T20:00:00,4.4,1.7,-2.3,61.69,0,0,,0,0,79.6,11.2,249,1020.7,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T21:00:00,4.4,2.5,-1.9,63.86,0,0,,0,0,,7.6,230,1020.9,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T22:00:00,4.4,3.2,-2.9,58.99,0,0,,0,0,,5.5,269,1021.2,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-12-19T23:00:00,4.4,2.6,-2.3,61.69,0,0,,0,0,,7.6,230,1020.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
